8.0,4.0,3.0
16.0,7.0,4.0
32.0,9.0,5.0
64.0,11.0,6.0
128.0,13.0,7.0
400.0,16.0,8.643856189774725
600.0,17.0,9.228818690495881
1000.0,18.0,9.965784284662087
2000.0,20.0,10.965784284662087
3000.0,21.0,11.550746785383243
5000.0,22.0,12.287712379549449
7000.0,23.0,12.77313920671969
8000.0,23.0,12.965784284662087
10000.0,23.0,13.287712379549449
20000.0,25.0,14.287712379549449
