3.0,4.0
10.0,6.0
20.0,6.0
30.0,6.0
40.0,6.0
50.0,6.0
60.0,6.0
70.0,6.0
80.0,6.0
90.0,6.0
100.0,6.0
150.0,6.0
1000.0,6.0
1500.0,6.0
2000.0,6.0
