3.0,3.0
10.0,4.0
20.0,4.0
30.0,4.0
40.0,4.0
50.0,4.0
60.0,4.0
70.0,4.0
80.0,4.0
90.0,4.0
100.0,4.0
150.0,4.0
1000.0,4.0
1500.0,4.0
2000.0,4.0
